13297	25502	
8519	41301	
82244	3686	
74058	84937	
97155	97582	
87063	37964	
30181	25916	
11199	13060	
16055	73514	
13458	37058	
40469	49335	
66214	51843	
86245	21725	
87527	82707	
22353	82402	
19611	22221	
50879	1704	
36944	90749	
91470	91296	
34405	74182	
17359	17340	
41810	60639	
48222	34497	
63956	10840	
66875	35611	
86137	43514	
84553	938	
18564	35597	
97251	19963	
7582	4115	
758	73778	
54554	53073	
79167	962	
11746	41422	
61665	36319	
27779	54292	
43906	66922	
49650	18452	
93252	66604	
32089	56934	
46587	8542	
49091	47789	
62768	96965	
97215	90617	
61105	54587	
52084	4454	
80370	81448	
98818	69858	
88164	53776	
54544	5964	
67056	9925	
88888	8760	
17169	69949	
74667	87791	
8427	85151	
86690	7251	
17900	87799	
38338	81184	
3581	45481	
98507	13421	
99172	52290	
64605	9842	
52890	48873	
7592	1828	
87908	56885	
67470	16860	
82928	34968	
21687	5429	
62766	15353	
56305	43924	
57576	46496	
47074	48162	
68800	90570	
81516	44917	
88868	29052	
71003	57357	
80016	69748	
97518	4410	
24449	13594	
1151	31130	
79057	91638	
18673	43712	
8980	63548	
37109	25744	
78062	26626	
11065	50695	
42991	73330	
66926	5432	
12108	88506	
5844	23089	
68634	43777	
76292	24572	
90793	64180	
1209	77121	
31644	57439	
20892	89417	
42337	6615	
31787	55581	
52689	92851	
95974	22189	
49381	1851	
72054	34508	
44146	35897	
90329	31257	
38307	93900	
51790	93368	
8531	12924	
93177	6143	
88259	83591	
16404	18125	
98462	7034	
44403	21716	
99334	89979	
1074	80887	
18266	32163	
55517	92911	
99623	58793	
93115	22152	
90248	21722	
50328	31368	
96187	88260	
19790	75343	
46593	91825	
80048	44889	
56754	54994	
58578	55521	
30651	4433	
46680	43040	
73909	77160	
47001	30611	
57507	26383	
37455	35482	
13768	1712	
5278	61021	
51810	95416	
37375	50121	
26759	38886	
91849	43896	
31834	96421	
80634	13647	
43914	12438	
19943	74368	
85576	93447	
18494	9424	
57666	9888	
13844	19059	
89761	30716	
66960	34195	
31259	42292	
94386	6960	
82422	94167	
12194	15777	
41338	76086	
17009	45657	
37458	90363	
2414	65284	
19711	66426	
14471	94352	
63160	27040	
83737	49001	
45217	65160	
5847	29693	
87559	41869	
467	26494	
63446	75001	
90796	41669	
17912	33435	
86644	76468	
20202	70967	
8188	31412	
43356	48600	
56638	32765	
15108	67841	
42375	44148	
35840	6785	
72031	76686	
38918	72036	
50934	65939	
78538	78534	
22509	2942	
30732	59394	
33086	25025	
1786	82921	
99945	76229	
53513	28590	
84637	75246	
54860	90206	
71007	66365	
31215	62318	
63033	78096	
52435	10668	
8546	83364	
88805	27287	
35686	41403	
31261	5803	
33266	19032	
6544	20372	
94782	27910	
55507	14372	
62903	27385	
72013	45215	
40232	9644	
43607	26067	
47620	37289	
80882	53606	
85491	42408	
13733	34728	
89911	74095	
71186	775	
33273	91543	
6388	37792	
70549	75119	
13719	73619	
50495	65369	
9620	72496	
97488	51923	
69032	80910	
95761	12720	
42896	73915	
8034	13029	
66210	77485	
36584	63552	
21995	92214	
79217	17298	
545	8854	
20901	59341	
24452	37034	
8043	40904	
62294	18051	
88724	44863	
25011	54194	
26185	53815	
49087	71372	
44128	77739	
55512	36429	
66420	70260	
82790	30284	
20764	34872	
24700	54405	
41073	96453	
55497	41149	
33247	19104	
8428	49607	
97094	88767	
38983	31380	
29306	46084	
54285	93173	
11275	72054	
50325	30446	
4159	34941	
10256	91640	
3610	72090	
72055	45491	
8032	93249	
19773	73863	
56849	36628	
28867	81749	
77363	35901	
37131	89151	
7150	55015	
9125	14416	
84400	25817	
90629	66089	
81712	31185	
10549	59977	
54096	35161	
90918	17304	
11260	21289	
51138	6929	
61968	55385	
77149	46346	
99350	61216	
65610	70337	
61067	2094	
59370	13733	
87971	46786	
16639	60733	
24387	66409	
12094	85977	
12173	66612	
96195	18611	
8825	45012	
77694	39105	
39006	72309	
38476	90843	
48336	84852	
79489	85411	
22819	32414	
66816	53045	
19245	58311	
6125	37645	
76074	31844	
62105	81488	
71033	62597	
18621	34296	
9636	14578	
29954	43199	
61757	38305	
5213	23655	
1155	94642	
14136	82851	
61636	32199	
77035	49926	
17340	45315	
20074	37126	
24540	95837	
97976	99852	
45542	37825	
76889	16827	
33045	15299	
13189	27995	
51385	17665	
54584	19233	
80127	50165	
9734	28253	
13648	73619	
97676	78847	
68880	50277	
29793	3686	
81414	8545	
36716	2951	
57500	19299	
47407	37686	
54172	428	
95937	90580	
45882	27799	
84122	82582	
57137	26996	
79047	77101	
79781	14883	
54717	75799	
48360	58126	
49450	54402	
31832	88835	
45287	61112	
94501	45325	
78794	76268	
74288	18734	
43095	13215	
23151	53339	
4822	53422	
15662	55892	
19297	5148	
48399	15902	
72724	37752	
90450	41919	
27527	38827	
26447	44214	
31543	75328	
57088	88180	
39264	1104	
33244	29723	
1255	73609	
19454	30577	
43539	26554	
28580	70240	
53788	90941	
90739	58830	
81500	69858	
4184	28628	
58307	64052	
49578	79422	
47206	15979	
76203	25758	
26743	62285	
75564	84812	
28463	17921	
67536	94270	
85736	6066	
70857	26272	
85384	1980	
61119	28433	
96983	1942	
86447	35034	
52177	39740	
3952	26027	
1815	98039	
70289	48595	
43392	48427	
13597	62779	
2670	12894	
96993	36256	
9851	89280	
53092	3596	
4017	39867	
13301	57104	
84728	28280	
13827	81152	
587	59883	
88453	46027	
85380	7421	
83258	66293	
37782	1972	
86954	14643	
97241	81569	
54636	16802	
46527	92357	
97601	54084	
24741	99713	
52925	3192	
89446	82616	
11622	57460	
85833	51779	
54484	96770	
57883	77266	
25625	54069	
79159	78394	
60282	44327	
22370	85279	
23963	63152	
67955	32063	
34041	54821	
30543	69016	
80913	7082	
23859	46551	
2494	65013	
7210	24446	
59648	40801	
2815	43729	
75159	55755	
73228	69502	
54222	98957	
24464	75110	
75061	73685	
21664	69900	
13159	43873	
85108	49209	
21163	69369	
15330	47338	
4437	83560	
49992	33879	
60364	57273	
14338	57664	
65095	68522	
94268	51190	
60848	85583	
20258	89027	
29834	8646	
71475	18199	
32303	88787	
62483	74224	
12466	56408	
39135	83557	
44100	50834	
67580	98671	
46770	7442	
9000	52	
78635	31190	
83954	65778	
59391	46116	
43462	7813	
35362	67874	
1696	91605	
88752	45269	
73442	92030	
75147	89717	
129	35421	
58720	3305	
55865	31604	
74568	24932	
11904	73083	
24234	27963	
71000	35076	
79005	30049	
88446	74664	
25196	39394	
40640	60818	
58994	30648	
34348	40168	
17092	68621	
64323	89298	
60622	61998	
99596	32137	
90869	13992	
87461	5981	
24764	62563	
84436	5186	
47939	65047	
10843	44120	
50505	96974	
79594	24054	
67090	23672	
89134	72339	
87075	2117	
84744	6256	
82186	87875	
48505	23589	
49691	66004	
51961	82055	
52661	23530	
18215	63474	
70372	83746	
36922	39417	
63071	28283	
46069	37383	
65425	23249	
42073	17521	
67253	14651	
93461	38842	
63962	27581	
29977	10882	
49830	26986	
22440	37324	
887	37817	
51404	21579	
85828	56803	
39587	42184	
65443	68535	
6102	12818	
63203	40634	
65099	15139	
18809	29950	
13104	58187	
66073	15902	
40408	54108	
10618	49747	
36483	62993	
94620	47510	
42965	10395	
76645	10675	
7400	58505	
84518	78214	
69021	74771	
5437	47540	
70062	24579	
1300	3049	
34655	60897	
53446	88233	
91827	48474	
95042	84533	
43867	972	
96680	37693	
64009	17233	
83568	52412	
43875	47813	
85930	29620	
70387	10581	
23872	19783	
76378	74342	
63895	97551	
18917	63071	
77621	45563	
62840	17173	
8412	40230	
96582	90033	
34580	44277	
66307	8639	
42599	91821	
36593	33078	
18214	27151	
48246	51711	
92393	86737	
41647	47875	
51732	54618	
17661	83862	
40789	49466	
12478	3290	
91625	6724	
45207	81938	
34878	91305	
81101	65956	
40499	34993	
5875	53225	
4380	50296	
73309	53268	
31778	14596	
81842	5052	
5991	543	
43841	86440	
83431	32437	
27307	10774	
37338	54154	
34014	12745	
50646	12089	
97313	38637	
70065	86565	
62123	39527	
62692	56766	
7311	89277	
86506	20531	
18738	79839	
13992	78158	
29436	90641	
58376	48656	
28588	40503	
63485	78697	
17766	45276	
26155	89556	
67464	7614	
29982	81037	
70267	76057	
94808	76976	
24165	17006	
32457	70543	
24027	44656	
90294	95792	
82259	40524	
54492	62273	
24919	5490	
61742	60985	
11990	54884	
97659	53900	
70356	78265	
96907	96778	
68866	88431	
36935	36436	
20041	54347	
49272	67836	
4895	47086	
42055	91481	
18460	9910	
23140	96868	
78950	99917	
17667	92050	
55400	57651	
33216	66189	
94369	63235	
80867	27441	
67993	19300	
97310	55553	
26638	73198	
11796	71555	
92493	81015	
99572	56863	
86589	13305	
7362	38831	
50068	25602	
75895	15203	
12013	79256	
83231	72148	
44369	27591	
4576	546	
93490	79336	
15578	95277	
68247	67055	
98698	86796	
85265	93681	
47240	23598	
47693	82128	
44305	89227	
86434	50565	
42879	96773	
48778	96841	
44787	81088	
22221	70016	
34613	57531	
83448	46626	
30226	17259	
94701	10439	
76997	28499	
34644	43311	
77040	49249	
6895	23723	
28329	18952	
28876	30667	
90226	67605	
71155	1765	
85248	95312	
92415	7647	
21469	33329	
97130	88825	
49545	70620	
79680	36122	
96860	27355	
79958	56501	
97670	31127	
75571	64983	
96535	24851	
96332	19792	
27386	23173	
58126	43036	
67836	62833	
52244	49485	
10891	38595	
57017	9687	
93017	81257	
63655	46328	
69280	26795	
80334	32929	
15007	71848	
26608	80517	
69954	14350	
43321	94141	
63361	51029	
29355	77205	
81119	51993	
76696	92471	
14226	81459	
40105	22386	
87682	69651	
16411	80038	
30186	84571	
54889	35343	
70012	22651	
31492	75596	
61345	60068	
30155	66014	
29035	2376	
11602	31058	
41725	62674	
96684	93692	
81401	57324	
94383	30425	
13775	93270	
23814	86155	
78771	51145	
35072	65493	
41885	14997	
36756	96578	
14368	81448	
25870	21126	
92101	98506	
16027	92028	
47395	45254	
17581	55951	
53437	14499	
54027	52852	
20633	66865	
43192	7892	
24280	93822	
4319	24744	
37623	70216	
29720	10493	
13441	90925	
28345	32951	
44366	36126	
34620	65009	
58077	58834	
90313	43586	
2921	77590	
72256	42555	
9195	57571	
27269	72013	
51532	31720	
15432	9384	
6276	5318	
89071	25503	
89588	45915	
49347	30183	
36188	78549	
42164	33117	
5242	4584	
93994	89543	
8993	123	
98377	62578	
81362	48893	
14336	2555	
32953	51989	
76014	30922	
47174	2647	
48241	4505	
44294	306	
98252	69266	
31229	59590	
64980	5654	
23971	94003	
92152	39706	
86584	332	
81163	44875	
4389	75498	
79792	95282	
68081	87134	
1312	36467	
23676	4958	
47450	89455	
5915	91553	
29416	25034	
91601	25062	
40585	95879	
6599	42285	
19521	39407	
76424	42825	
68538	97584	
11899	16365	
75732	42466	
80605	12516	
78832	50053	
79162	28061	
29589	32646	
59976	55875	
16285	69184	
66592	87530	
46496	25887	
88250	32037	
14299	69280	
17829	97365	
42716	79733	
71104	1724	
2476	18725	
3703	3184	
66841	66383	
44957	96490	
18847	9038	
18082	15646	
25363	68856	
75249	53733	
2316	22529	
53609	65015	
49294	445	
10550	49524	
50420	54947	
86923	28705	
9689	4109	
49854	65456	
28291	27579	
24257	22423	
97453	97303	
8728	56291	
16912	86675	
65180	13606	
97133	63887	
96075	41643	
38265	20630	
54121	3882	
20518	30440	
95671	37271	
12554	96787	
17486	89237	
84845	7194	
37464	2536	
50548	57720	
11756	36168	
87653	23741	
46084	78065	
35319	78679	
23516	22648	
30040	70092	
88376	97018	
47044	10644	
48841	8891	
12227	14034	
61074	37103	
53556	36577	
16822	21900	
47841	38209	
96202	26962	
12638	92172	
57414	91349	
33286	40852	
39674	34984	
4990	84951	
6904	19816	
10325	11201	
72303	21954	
73677	7391	
17240	72258	
13843	98587	
86025	82809	
36617	42169	
23175	81994	
82469	64685	
59608	5201	
92275	1014	
65142	31984	
91062	42875	
87520	32984	
26859	99777	
77034	52336	
57678	99910	
30613	82085	
11734	59453	
95226	48591	
10331	91046	
6975	86139	
7224	92361	
2828	60762	
90155	93583	
1687	6341	
85594	82621	
17019	38955	
79952	44942	
66791	63897	
10724	50220	
98867	71845	
12442	55467	
28206	28407	
26659	46658	
47730	69685	
98912	59495	
32249	9641	
58788	3973	
97033	98897	
2327	71996	
87371	49634	
79830	50326	
77657	13978	
29944	54818	
79637	77985	
62444	29390	
9654	92891	
67166	43013	
91869	11533	
46328	11907	
69639	55593	
76069	32945	
49851	45208	
40433	58306	
94051	50722	
26060	99721	
11991	38397	
82957	71316	
8020	47216	
41939	18665	
45804	8579	
77511	38555	
41623	88357	
5405	52777	
62248	49593	
98649	24307	
14298	80670	
94479	27386	
17993	61242	
16483	63443	
49789	70850	
33614	29384	
35456	70857	
97410	81548	
21329	63362	
66085	57816	
56625	76307	
77977	73510	
87739	82840	
4924	64969	
63921	71889	
26059	25031	
14161	91434	
32801	17717	
87174	4741	
67230	45741	
12123	91557	
65699	40686	
3562	44825	
25273	74416	
69299	33828	
94705	22339	
51592	82661	
79814	47523	
91109	9544	
7294	79834	
42333	81992	
13072	66898	
64303	10495	
27072	52117	
11992	96331	
76582	61379	
98273	18239	
51916	17999	
88825	54627	
6486	1239	
42046	2537	
55035	59838	
17205	69326	
83474	85127	
92953	70632	
57352	18192	
82352	12946	
56141	56809	
28888	74065	
64015	48783	
94497	65762	
42751	2506	
61396	33827	
8463	53023	
38577	32794	
37564	49266	
65623	12422	
53033	31869	
44891	1440	
43937	36133	
71516	61101	
94590	68895	
82989	18275	
83047	40959	
10513	10261	
90675	98616	
2821	60221	
8525	92629	
8343	17510	
71248	12434	
26229	82131	
8881	11384	
96864	92686	
636	47475	
60256	34865	
94775	95090	
21296	47051	
48995	90427	
91737	53199	
43520	58312	
60733	79903	
31248	66626	
86762	29585	
2004	76600	
22991	59835	
22610	52604	
40618	70784	
4216	16986	
99519	50551	
24922	27990	
60454	56436	
39128	4481	
76059	72885	
83163	44951	
80601	28139	
53182	38745	
2528	41763	
87529	52130	
32146	17200	
74904	14312	
24382	90231	
55354	81072	
64052	83095	
20757	74670	
1336	36338	
46247	19768	
8433	8221	
41864	34438	
19329	24800	
44523	84617	
32686	85130	
23171	18501	
93951	436	
83042	94828	
68771	74768	
87805	70872	
32330	33614	
93899	95908	
55735	68042	
47596	5031	
46893	82230	
20038	74671	
66119	33824	
55947	42422	
56900	86719	
94647	19364	
1311	93695	
10389	83968	
87356	42183	
70656	41556	
11455	4771	
60263	59548	
82295	64947	
38282	10186	
54711	8879	
19393	87162	
16932	65301	
16764	9293	
86346	59633	
49989	11300	
42250	5352	
99618	73467	
16142	22464	
88022	49119	
46174	37039	
67527	75277	
56554	37695	
47738	48489	
15015	23707	
14330	81400	
71831	41305	
8408	95258	
27073	40452	
12717	50183	
92799	81764	
70010	67397	
49494	47692	
79248	19811	
41729	46593	
83852	77622	
57254	63490	
73658	19213	
62538	75159	
70810	87506	
80832	77242	
30336	48000	
88668	9180	
26293	99868	
7494	85046	
86267	41457	
85994	87950	
71566	58700	
81005	82114	
19238	6673	
19546	30932	
8025	22263	
84409	15761	
46718	90631	
51425	31359	
2027	45804	
38885	78627	
56256	68983	
72490	52429	
31548	57363	
12953	60609	
59533	18271	
69967	17826	
96774	65869	
71633	70140	
91240	58455	
93245	96174	
97667	43641	
1180	31795	
29654	9646	
77940	24076	
21394	6250	
85466	87883	
43996	68721	
69253	81534	
44850	98643	
66589	4470	
78213	97413	
37713	90868	
43716	36925	
96776	49103	
68569	5418	
35664	15460	
50957	95213	
46547	73018	
50918	8632	
3175	464	
65969	3297	
8068	73222	
68347	55906	
45360	67877	
22873	22417	
44758	54828	
53191	99159	
46518	74616	
29805	56624	
24213	23599	
19006	36414	
42677	24777	
78042	51145	
94464	24795	
26548	63927	
52318	74049	
60685	31908	
74246	41063	
76287	25726	
89200	38901	
52566	20416	
34025	71157	
40312	98825	
99200	18658	
78342	72216	
22621	47823	
22170	78727	
59633	61936	
8720	57121	
80937	95849	
36737	44512	
9596	32978	
61515	85671	
7812	27843	
58828	39929	
79689	19938	
42285	41781	
45529	40870	
81916	98895	
33492	63494	
19153	88491	
95619	20484	
2354	37400	
62056	6767	
82354	1927	
75729	91193	
84148	50279	
33766	10423	
49037	33215	
85378	91662	
43815	22823	
96351	66400	
45954	22083	
81386	77554	
21142	94364	
981	98809	
59603	33661	
88843	48577	
33097	92487	
14206	97050	
45508	79313	
27964	33087	
81423	14432	
5152	89764	
63289	21919	
71173	61947	
49620	84219	
81942	24387	
85978	84222	
78592	58286	
25162	7718	
68649	78382	
4273	96417	
73497	27515	
38980	74023	
18390	80259	
64521	41683	
60143	4558	
83958	82911	
31598	57453	
25489	52636	
19376	88959	
5078	9259	
12017	48960	
25527	5851	
19424	36174	
84958	69951	
62802	51705	
45005	31947	
84690	39174	
40231	27627	
76726	22816	
64039	20160	
66860	42844	
33646	39704	
84084	90663	
17402	50889	
51207	4142	
50450	40585	
98805	18121	
88638	38541	
21229	71845	
87539	85692	
50069	35886	
32333	8304	
56377	64405	
41716	23240	
21632	73379	
11297	25805	
60058	88090	
53530	72703	
74901	23428	
78393	58138	
63055	94779	
53675	94699	
22150	86228	
98868	97257	
25419	27593	
32015	11666	
95381	38849	
35507	19843	
40018	49949	
13810	7315	
13496	34594	
82604	55450	
12799	15071	
91111	14550	
2298	63889	
52228	45835	
22203	5766	
72547	25576	
51348	45627	
50626	96671	
62219	3638	
2899	40664	
86342	98373	
24664	56322	
4274	70467	
63550	74372	
85104	409	
21492	21842	
44893	7265	
62139	33052	
36005	87898	
66207	74434	
67974	84166	
88478	27453	
72857	45036	
8748	3010	
87915	88628	
42272	69426	
85734	32772	
96107	98760	
86347	47902	
66822	13793	
91487	44502	
53381	33160	
80259	85903	
54504	16926	
80987	50129	
93615	7651	
77968	85800	
34509	16099	
7952	84252	
22294	22176	
62835	66889	
96434	95767	
7321	34586	
70612	97810	
31279	35911	
63523	2410	
11377	97128	
71991	91862	
37993	36053	
45184	81684	
95285	78492	
56480	25875	
44263	83901	
28665	62811	
33158	90021	
31009	4889	
80209	43270	
90738	75883	
66852	98415	
96446	8772	
39987	26061	
94719	71357	
55347	92574	
85453	56889	
92760	90285	
89416	98418	
63865	69743	
91381	63941	
16016	95001	
94214	31191	
46269	18204	
50738	21795	
39594	39294	
27268	98721	
88681	20854	
58926	15508	
50106	22756	
68190	22928	
25481	66219	
12137	64485	
97716	46699	
37092	44141	
72554	67775	
41522	26926	
4590	12720	
87512	14573	
94619	74132	
95180	44048	
71458	14151	
53547	25837	
84014	84516	
48425	44340	
79241	38848	
34372	47701	
76183	76323	
90321	49072	
43200	23651	
40920	84696	
12619	82751	
97244	49218	
33318	26870	
56178	61616	
53091	97953	
43571	79188	
60092	19571	
83372	22083	
82134	99500	
22259	80953	
80995	99796	
91284	13922	
11105	36826	
56041	41612	
32897	66313	
37960	52519	
39522	81252	
16630	73557	
39036	49694	
75289	72148	
87992	34744	
42156	14949	
77660	51704	
7211	57720	
97413	84898	
72302	54262	
43821	79958	
50963	99914	
364	16518	
74708	72621	
69082	86545	
95415	93774	
69170	38305	
24644	22682	
34514	63390	
14097	78029	
99552	7309	
52345	34837	
7047	87080	
43436	96094	
12287	34043	
38272	87584	
68842	7800	
94757	44066	
32826	13688	
35605	75721	
39728	90479	
66282	95873	
64831	93130	
74122	68934	
88079	20040	
80766	41423	
52158	4562	
63488	94488	
24896	50169	
97363	18155	
97895	23562	
55660	33131	
55903	39728	
8365	90684	
25168	35526	
22163	61234	
94566	41303	
38181	49780	
77901	17716	
36237	80108	
33301	19441	
50467	19855	
63093	10973	
52325	80483	
60876	44893	
73699	52658	
48803	84164	
51222	39210	
68591	46224	
71153	49646	
78578	52995	
43215	59516	
73953	44348	
44876	41755	
26496	21811	
69168	17985	
10345	33678	
51366	52447	
80907	80514	
23402	1002	
44175	86921	
84225	88487	
88086	764	
42307	4530	
91135	57805	
76147	19210	
12356	40324	
38159	14205	
93988	63604	
72866	98123	
49916	5337	
79767	74745	
71982	11473	
19497	27413	
24163	69908	
14421	8001	
64588	50865	
90641	12798	
88388	59878	
96310	10486	
82514	68571	
20664	24518	
92331	59164	
46870	98022	
98900	29713	
57709	43127	
95268	63580	
70983	62056	
72200	80239	
78833	87076	
38753	16391	
64298	67579	
35304	30825	
75350	96684	
30641	38935	
95859	93388	
18669	48622	
9380	84661	
21705	27360	
49736	43918	
89812	13993	
48367	40627	
49150	86960	
7427	92769	
64764	93308	
70113	81440	
3017	58416	
97099	12813	
4870	37860	
31062	41251	
58625	46626	
15070	11014	
2995	17850	
48154	79083	
10372	65090	
25290	66055	
35241	73806	
8461	34419	
3373	66408	
54127	95161	
24622	9452	
41343	26589	
82238	33570	
68702	75595	
3563	56088	
61971	69337	
89432	52347	
48700	81816	
12105	10355	
97471	7965	
51934	74681	
76063	12486	
74327	49493	
52842	23339	
12918	11576	
68015	85187	
91841	99346	
87053	93392	
81894	19441	
43782	86472	
69754	53944	
38354	10337	
56250	1271	
72496	36696	
26227	98349	
49335	21117	
35804	66966	
90283	56735	
1793	16306	
37420	31216	
87931	87221	
75176	24116	
69210	67972	
12752	70219	
84868	53586	
73895	37145	
49047	74199	
42615	85391	
35979	2154	
54558	90583	
14996	59515	
67558	88033	
30531	70384	
53555	72005	
98475	69657	
82421	15380	
63489	80658	
37309	50528	
82620	22197	
86507	35844	
83644	9017	
16582	76369	
4232	89835	
72518	80023	
60111	775	
79659	44844	
53168	1971	
47728	72924	
83957	50136	
47321	62541	
7098	67262	
54570	84493	
1516	89283	
20306	12154	
24044	87000	
44644	59182	
242	68920	
59334	52166	
28815	75142	
17634	69965	
46923	24226	
62938	44073	
28204	99975	
26104	14434	
63800	81156	
64612	41130	
69970	2709	
9742	38574	
21408	86333	
1099	57623	
71757	81346	
51869	41917	
17482	7846	
17291	87433	
75152	77277	
74736	18085	
62209	63664	
19951	45475	
94124	38188	
73604	44935	
80462	80199	
43381	65649	
64758	86866	
14663	20235	
62817	75892	
25677	60747	
98820	11880	
19291	53381	
28809	17396	
35802	18225	
86160	50212	
89236	6260	
5110	9668	
48110	75342	
82643	97495	
55062	49087	
52157	22550	
37265	54454	
298	60712	
10839	2584	
91603	40602	
9147	21065	
55029	42620	
87554	10203	
50385	58520	
64821	67312	
21490	74671	
33682	23885	
20590	75122	
62588	99997	
78822	2202	
59122	43742	
32136	3396	
34749	11757	
26836	99661	
59427	4681	
92667	13221	
99545	96934	
20771	31539	
6230	29969	
4583	9253	
23714	43931	
72827	89522	
30541	87556	
20653	23535	
58076	197	
84808	23274	
42462	13465	
47410	67462	
99389	64553	
91829	65651	
10095	78259	
34875	57225	
1932	14870	
52594	26785	
43738	96957	
61967	18928	
56133	31653	
24591	25505	
75562	55757	
99512	32046	
47026	90809	
51870	95771	
91804	52931	
83233	65071	
93043	91295	
41012	83439	
99871	23880	
90168	54905	
49879	46028	
82439	64378	
40692	85522	
21965	94316	
69632	547	
69169	66768	
9197	87292	
22897	94468	
34435	64078	
47691	4897	
71345	95760	
60824	60115	
52869	98594	
14066	48310	
63414	23646	
4521	4542	
73405	59526	
56370	97542	
44612	4869	
90350	36441	
42057	51205	
83923	21306	
96613	80509	
42660	56530	
76280	91956	
71792	86081	
84820	11803	
99047	33078	
71431	74870	
76218	67609	
7112	43258	
99238	44413	
11314	98716	
3764	58183	
29692	32777	
29907	28171	
64528	25725	
83797	52893	
41537	7938	
70467	57963	
45436	60763	
94064	96259	
94925	48126	
69642	53154	
63393	32528	
79596	15514	
45126	12731	
62545	46879	
65359	4206	
68644	32143	
70644	47281	
1971	40476	
65558	98628	
69377	90455	
44383	31635	
26170	18522	
49128	80600	
25761	19473	
27764	6157	
42470	51814	
49466	5068	
66505	79360	
92901	54213	
37720	57538	
85915	42648	
89904	83122	
67707	47259	
78224	86522	
6842	131	
34023	38525	
70410	38236	
56122	2427	
60153	10201	
76339	9747	
38311	58636	
41704	62915	
6721	12626	
839	93258	
1343	61350	
44092	13743	
33014	58645	
63647	8315	
54522	10097	
67101	14209	
